ID	Codón_CTG	Tamaño	Frecuencia%	Intrones
DEHA2D11748g	2	429	0.4662%	0
DEHA2D11792g	2	1002	0.1996%	0
DEHA2D12188g	2	415	0.4819%	0
DEHA2D12254g	2	839	0.2384%	0
DEHA2D12364g	2	354	0.5650%	0
DEHA2D12452g	2	875	0.2286%	0
DEHA2D12496g	2	294	0.6803%	1
DEHA2D13266g	2	960	0.2083%	0
DEHA2D13530g	2	660	0.3030%	0
DEHA2D13618g	2	442	0.4525%	0
DEHA2D13728g	2	453	0.4415%	0
DEHA2D13750g	2	448	0.4464%	0
DEHA2D13794g	2	347	0.5764%	0
DEHA2D13992g	2	354	0.5650%	0
DEHA2D14058g	2	382	0.5236%	0
DEHA2D14190g	2	278	0.7194%	0
DEHA2D14212g	2	423	0.4728%	0
DEHA2D14476g	2	1265	0.1581%	0
DEHA2D14542g	2	609	0.3284%	0
DEHA2D14630g	2	30	6.6667%	0
DEHA2D14696g	2	680	0.2941%	0
DEHA2D15026g	2	302	0.6623%	0
DEHA2D15444g	2	782	0.2558%	0
DEHA2D16126g	2	992	0.2016%	0
DEHA2D16192g	2	596	0.3356%	0
DEHA2D16346g	2	704	0.2841%	0
DEHA2D16368g	2	720	0.2778%	0
DEHA2D16566g	2	296	0.6757%	0
DEHA2D16940g	2	622	0.3215%	0
DEHA2D17094g	2	365	0.5479%	0
DEHA2D17116g	2	479	0.4175%	1
DEHA2D17204g	2	706	0.2833%	0
DEHA2D17468g	2	310	0.6452%	0
DEHA2D17754g	2	719	0.2782%	0
DEHA2D18018g	2	500	0.4000%	0
DEHA2D18040g	2	240	0.8333%	0
DEHA2D18128g	2	78	2.5641%	0
DEHA2D18546g	2	516	0.3876%	0
DEHA2D18700g	2	155	1.2903%	0
DEHA2D19008g	2	310	0.6452%	0
DEHA2D19096g	2	220	0.9091%	0
DEHA2D19162g	2	403	0.4963%	0
DEHA2D19294g	2	590	0.3390%	0
DEHA2D19338g	2	546	0.3663%	0
DEHA2D19448g	2	352	0.5682%	0
DEHA2E00110g	2	380	0.5263%	0
DEHA2E00638g	2	733	0.2729%	0
DEHA2E00660g	2	316	0.6329%	0
DEHA2E00946g	2	661	0.3026%	0
DEHA2E01078g	2	340	0.5882%	0
DEHA2E01474g	2	535	0.3738%	1
DEHA2E01672g	2	741	0.2699%	0
DEHA2E01738g	2	1411	0.1417%	0
DEHA2E01760g	2	77	2.5974%	0
DEHA2E01914g	2	499	0.4008%	0
DEHA2E02112g	2	367	0.5450%	0
DEHA2E02134g	2	581	0.3442%	0
DEHA2E02222g	2	306	0.6536%	0
DEHA2E02354g	2	354	0.5650%	1
DEHA2E02794g	2	568	0.3521%	0
DEHA2E02860g	2	334	0.5988%	0
DEHA2E03234g	2	319	0.6270%	0
DEHA2E03388g	2	636	0.3145%	0
DEHA2E03454g	2	618	0.3236%	0
DEHA2E03476g	2	449	0.4454%	0
DEHA2E03586g	2	360	0.5556%	0
DEHA2E03696g	2	200	1.0000%	0
DEHA2E03916g	2	430	0.4651%	0
DEHA2E04158g	2	301	0.6645%	0
DEHA2E04202g	2	561	0.3565%	0
DEHA2E04334g	2	593	0.3373%	0
DEHA2E04488g	2	318	0.6289%	0
DEHA2E04664g	2	642	0.3115%	0
DEHA2E04928g	2	354	0.5650%	0
DEHA2E05016g	2	379	0.5277%	0
DEHA2E05324g	2	225	0.8889%	0
DEHA2E05390g	2	1025	0.1951%	0
DEHA2E05412g	2	875	0.2286%	0
DEHA2E05522g	2	488	0.4098%	0
DEHA2E05610g	2	323	0.6192%	1
DEHA2E05830g	2	516	0.3876%	0
DEHA2E06116g	2	257	0.7782%	0
DEHA2E06138g	2	390	0.5128%	0
DEHA2E06688g	2	81	2.4691%	0
DEHA2E06710g	2	322	0.6211%	0
DEHA2E06820g	2	340	0.5882%	0
DEHA2E07040g	2	720	0.2778%	0
DEHA2E07282g	2	126	1.5873%	0
DEHA2E07304g	2	236	0.8475%	0
DEHA2E07744g	2	153	1.3072%	0
DEHA2E07876g	2	245	0.8163%	0
DEHA2E07898g	2	797	0.2509%	0
DEHA2E08074g	2	418	0.4785%	0
DEHA2E08426g	2	57	3.5088%	0
DEHA2E08580g	2	519	0.3854%	1
DEHA2E08646g	2	592	0.3378%	0
DEHA2E08800g	2	466	0.4292%	0
DEHA2E08932g	2	269	0.7435%	0
DEHA2E08976g	2	856	0.2336%	0
DEHA2E09020g	2	837	0.2389%	0
DEHA2E09064g	2	606	0.3300%	0
DEHA2E09152g	2	284	0.7042%	0
DEHA2E09328g	2	604	0.3311%	0
DEHA2E09372g	2	265	0.7547%	0
DEHA2E09416g	2	75	2.6667%	0
DEHA2E09768g	2	420	0.4762%	0
DEHA2E10164g	2	699	0.2861%	0
DEHA2E10252g	2	74	2.7027%	0
DEHA2E10274g	2	340	0.5882%	0
DEHA2E10384g	2	1208	0.1656%	0
DEHA2E10428g	2	316	0.6329%	1
DEHA2E10494g	2	473	0.4228%	0
DEHA2E10538g	2	326	0.6135%	0
DEHA2E10736g	2	775	0.2581%	0
DEHA2E11000g	2	203	0.9852%	0
DEHA2E11198g	2	464	0.4310%	0
DEHA2E11286g	2	571	0.3503%	0
DEHA2E11396g	2	537	0.3724%	0
DEHA2E11594g	2	571	0.3503%	0
DEHA2E11660g	2	331	0.6042%	0
DEHA2E11726g	2	460	0.4348%	0
DEHA2E11880g	2	514	0.3891%	0
DEHA2E11924g	2	500	0.4000%	0
DEHA2E12012g	2	65	3.0769%	0
DEHA2E12166g	2	382	0.5236%	0
DEHA2E12342g	2	96	2.0833%	0
DEHA2E12364g	2	108	1.8519%	0
DEHA2E12408g	2	397	0.5038%	0
DEHA2E12672g	2	719	0.2782%	0
DEHA2E12848g	2	511	0.3914%	0
DEHA2E13068g	2	339	0.5900%	0
DEHA2E13376g	2	586	0.3413%	0
DEHA2E13618g	2	546	0.3663%	0
DEHA2E13728g	2	191	1.0471%	0
DEHA2E14102g	2	87	2.2989%	0
DEHA2E14454g	2	190	1.0526%	0
DEHA2E14476g	2	780	0.2564%	0
DEHA2E14630g	2	563	0.3552%	0
DEHA2E14850g	2	715	0.2797%	0
DEHA2E15092g	2	488	0.4098%	0
DEHA2E15400g	2	506	0.3953%	0
DEHA2E15466g	2	1057	0.1892%	0
DEHA2E15488g	2	463	0.4320%	0
DEHA2E15774g	2	295	0.6780%	0
DEHA2E16324g	2	451	0.4435%	0
DEHA2E16456g	2	314	0.6369%	0
DEHA2E16478g	2	564	0.3546%	0
DEHA2E16500g	2	239	0.8368%	0
DEHA2E16566g	2	226	0.8850%	0
DEHA2E16676g	2	479	0.4175%	0
DEHA2E16720g	2	292	0.6849%	0
DEHA2E17160g	2	315	0.6349%	0
DEHA2E17358g	2	263	0.7605%	0
DEHA2E17490g	2	870	0.2299%	0
DEHA2E17556g	2	622	0.3215%	0
DEHA2E17732g	2	297	0.6734%	0
DEHA2E17930g	2	809	0.2472%	0
DEHA2E18194g	2	540	0.3704%	0
DEHA2E18216g	2	339	0.5900%	0
DEHA2E18414g	2	990	0.2020%	0
DEHA2E18854g	2	617	0.3241%	0
DEHA2E18920g	2	577	0.3466%	0
DEHA2E19536g	2	918	0.2179%	0
DEHA2E19734g	2	315	0.6349%	0
DEHA2E19954g	2	419	0.4773%	0
DEHA2E19998g	2	98	2.0408%	0
DEHA2E20284g	2	435	0.4598%	0
DEHA2E20394g	2	598	0.3344%	0
DEHA2E20416g	2	705	0.2837%	0
DEHA2E20592g	2	145	1.3793%	0
DEHA2E20878g	2	578	0.3460%	0
DEHA2E21076g	2	240	0.8333%	0
DEHA2E21186g	2	355	0.5634%	0
DEHA2E21208g	2	574	0.3484%	0
DEHA2E21252g	2	365	0.5479%	0
DEHA2E21362g	2	134	1.4925%	0
DEHA2E21494g	2	404	0.4950%	0
DEHA2E22022g	2	493	0.4057%	0
DEHA2E22044g	2	410	0.4878%	0
DEHA2E22154g	2	284	0.7042%	0
DEHA2E22418g	2	332	0.6024%	0
DEHA2E22528g	2	524	0.3817%	0
DEHA2E22704g	2	328	0.6098%	0
DEHA2E22770g	2	402	0.4975%	0
DEHA2E23100g	2	228	0.8772%	0
DEHA2E23166g	2	180	1.1111%	0
DEHA2E23254g	2	201	0.9950%	0
DEHA2E23320g	2	663	0.3017%	0
DEHA2E23584g	2	189	1.0582%	0
DEHA2E23606g	2	165	1.2121%	0
DEHA2E23650g	2	749	0.2670%	0
DEHA2E23848g	2	303	0.6601%	0
DEHA2E24024g	2	536	0.3731%	2
DEHA2E24310g	2	626	0.3195%	0
DEHA2F00132g	2	334	0.5988%	0
DEHA2F00330g	2	581	0.3442%	0
DEHA2F00418g	2	119	1.6807%	0
DEHA2F00528g	2	526	0.3802%	0
DEHA2F00660g	2	417	0.4796%	0
DEHA2F00792g	2	504	0.3968%	0
DEHA2F00902g	2	404	0.4950%	0
DEHA2F01012g	2	494	0.4049%	0
DEHA2F01430g	2	188	1.0638%	1
DEHA2F01452g	2	498	0.4016%	0
DEHA2F01606g	2	361	0.5540%	0
DEHA2F01826g	2	181	1.1050%	0
DEHA2F01958g	2	1007	0.1986%	0
DEHA2F02178g	2	328	0.6098%	0
DEHA2F02288g	2	102	1.9608%	0
DEHA2F02750g	2	1312	0.1524%	0
DEHA2F02970g	2	229	0.8734%	0
DEHA2F03102g	2	795	0.2516%	0
DEHA2F03278g	2	639	0.3130%	0
DEHA2F03366g	2	347	0.5764%	0
DEHA2F03806g	2	1035	0.1932%	0
DEHA2F03850g	2	550	0.3636%	0
DEHA2F03982g	2	474	0.4219%	0
DEHA2F04180g	2	375	0.5333%	0
DEHA2F04268g	2	409	0.4890%	0
DEHA2F04422g	2	622	0.3215%	0
DEHA2F04664g	2	525	0.3810%	0
DEHA2F04708g	2	1408	0.1420%	0
DEHA2F04774g	2	280	0.7143%	0
DEHA2F04840g	2	765	0.2614%	0
DEHA2F05038g	2	323	0.6192%	0
DEHA2F05170g	2	311	0.6431%	0
DEHA2F05368g	2	353	0.5666%	0
DEHA2F05588g	2	356	0.5618%	0
DEHA2F05654g	2	441	0.4535%	0
DEHA2F05720g	2	453	0.4415%	0
DEHA2F05852g	2	370	0.5405%	1
DEHA2F05874g	2	174	1.1494%	1
DEHA2F06512g	2	232	0.8621%	0
DEHA2F06688g	2	311	0.6431%	0
DEHA2F06732g	2	346	0.5780%	0
DEHA2F07128g	2	363	0.5510%	0
DEHA2F07150g	2	363	0.5510%	0
DEHA2F07172g	2	1284	0.1558%	0
DEHA2F07260g	2	278	0.7194%	0
DEHA2F07326g	2	413	0.4843%	0
DEHA2F07392g	2	741	0.2699%	0
DEHA2F07524g	2	156	1.2821%	0
DEHA2F08096g	2	738	0.2710%	0
DEHA2F08206g	2	834	0.2398%	0
DEHA2F08536g	2	282	0.7092%	0
DEHA2F08800g	2	283	0.7067%	0
DEHA2F08910g	2	881	0.2270%	0
DEHA2F08954g	2	199	1.0050%	0
DEHA2F08976g	2	642	0.3115%	0
DEHA2F09108g	2	603	0.3317%	0
DEHA2F09240g	2	512	0.3906%	0
DEHA2F09416g	2	346	0.5780%	0
DEHA2F09526g	2	160	1.2500%	0
DEHA2F09856g	2	247	0.8097%	3
DEHA2F09900g	2	1445	0.1384%	3
DEHA2F10054g	2	233	0.8584%	0
DEHA2F10230g	2	145	1.3793%	0
DEHA2F10252g	2	218	0.9174%	0
DEHA2F10274g	2	970	0.2062%	1
DEHA2F10362g	2	378	0.5291%	0
DEHA2F10934g	2	475	0.4211%	1
DEHA2F11000g	2	106	1.8868%	0
DEHA2F11044g	2	467	0.4283%	0
DEHA2F11198g	2	1641	0.1219%	0
DEHA2F11242g	2	865	0.2312%	0
DEHA2F11308g	2	592	0.3378%	0
DEHA2F11330g	2	397	0.5038%	0
DEHA2F11396g	2	296	0.6757%	0
DEHA2F11462g	2	310	0.6452%	0
DEHA2F11550g	2	493	0.4057%	0
DEHA2F11572g	2	760	0.2632%	0
DEHA2F11770g	2	195	1.0256%	0
DEHA2F11836g	2	548	0.3650%	1
DEHA2F12122g	2	782	0.2558%	0
DEHA2F12188g	2	503	0.3976%	0
DEHA2F12584g	2	682	0.2933%	0
DEHA2F12650g	2	619	0.3231%	0
DEHA2F12694g	2	670	0.2985%	0
DEHA2F12760g	2	406	0.4926%	0
DEHA2F12892g	2	644	0.3106%	0
DEHA2F13002g	2	650	0.3077%	0
DEHA2F13200g	2	369	0.5420%	0
DEHA2F13244g	2	593	0.3373%	0
DEHA2F13508g	2	403	0.4963%	0
DEHA2F13838g	2	375	0.5333%	0
DEHA2F13970g	2	147	1.3605%	0
DEHA2F14454g	2	93	2.1505%	0
DEHA2F14520g	2	289	0.6920%	0
DEHA2F15510g	2	387	0.5168%	0
DEHA2F15554g	2	289	0.6920%	0
DEHA2F15730g	2	205	0.9756%	1
DEHA2F16038g	2	631	0.3170%	0
DEHA2F16082g	2	722	0.2770%	0
DEHA2F16126g	2	559	0.3578%	0
DEHA2F16412g	2	564	0.3546%	0
DEHA2F16478g	2	1500	0.1333%	0
DEHA2F16918g	2	383	0.5222%	0
DEHA2F17248g	2	436	0.4587%	0
DEHA2F17336g	2	303	0.6601%	0
DEHA2F17402g	2	513	0.3899%	0
DEHA2F17534g	2	400	0.5000%	0
DEHA2F17908g	2	70	2.8571%	0
DEHA2F18150g	2	416	0.4808%	0
DEHA2F18238g	2	174	1.1494%	0
DEHA2F18810g	2	716	0.2793%	0
DEHA2F18920g	2	579	0.3454%	0
DEHA2F19074g	2	591	0.3384%	0
DEHA2F19382g	2	409	0.4890%	0
DEHA2F19404g	2	456	0.4386%	0
DEHA2F19426g	2	327	0.6116%	0
DEHA2F20086g	2	366	0.5464%	0
DEHA2F20130g	2	503	0.3976%	0
DEHA2F20196g	2	354	0.5650%	0
DEHA2F20240g	2	630	0.3175%	0
DEHA2F20328g	2	652	0.3067%	0
DEHA2F20372g	2	988	0.2024%	0
DEHA2F20416g	2	61	3.2787%	0
DEHA2F20482g	2	327	0.6116%	0
DEHA2F20944g	2	559	0.3578%	0
DEHA2F21362g	2	429	0.4662%	0
DEHA2F22176g	2	1203	0.1663%	0
DEHA2F22264g	2	713	0.2805%	0
DEHA2F22528g	2	633	0.3160%	0
DEHA2F22682g	2	549	0.3643%	0
DEHA2F22858g	2	509	0.3929%	0
DEHA2F22968g	2	455	0.4396%	0
DEHA2F23144g	2	616	0.3247%	0
DEHA2F23320g	2	347	0.5764%	0
DEHA2F23364g	2	603	0.3317%	0
DEHA2F23386g	2	1171	0.1708%	0
DEHA2F23584g	2	144	1.3889%	0
DEHA2F23782g	2	420	0.4762%	0
DEHA2F23980g	2	484	0.4132%	0
DEHA2F24068g	2	252	0.7937%	0
DEHA2F24090g	2	369	0.5420%	0
DEHA2F24310g	2	135	1.4815%	0
DEHA2F24486g	2	250	0.8000%	0
DEHA2F24618g	2	540	0.3704%	0
DEHA2F24706g	2	494	0.4049%	0
DEHA2F24816g	2	698	0.2865%	0
DEHA2F24926g	2	557	0.3591%	0
DEHA2F24992g	2	347	0.5764%	0
DEHA2F25388g	2	755	0.2649%	0
DEHA2F25608g	2	72	2.7778%	0
DEHA2F25652g	2	433	0.4619%	0
DEHA2F25806g	2	702	0.2849%	0
DEHA2F25850g	2	391	0.5115%	0
DEHA2F25960g	2	493	0.4057%	0
DEHA2F26048g	2	954	0.2096%	0
DEHA2F26092g	2	364	0.5495%	0
DEHA2F26136g	2	447	0.4474%	0
DEHA2F26202g	2	204	0.9804%	0
DEHA2F26576g	2	639	0.3130%	0
DEHA2F26620g	2	86	2.3256%	0
DEHA2F26862g	2	543	0.3683%	0
DEHA2F27082g	2	556	0.3597%	0
DEHA2G00242g	2	389	0.5141%	0
DEHA2G00286g	2	122	1.6393%	0
DEHA2G00330g	2	680	0.2941%	0
DEHA2G00396g	2	249	0.8032%	0
DEHA2G00528g	2	241	0.8299%	0
DEHA2G00748g	2	438	0.4566%	0
DEHA2G00814g	2	266	0.7519%	0
DEHA2G00902g	2	485	0.4124%	0
DEHA2G00946g	2	513	0.3899%	0
DEHA2G00968g	2	44	4.5455%	0
DEHA2G01078g	2	221	0.9050%	0
DEHA2G01342g	2	232	0.8621%	0
DEHA2G01452g	2	609	0.3284%	0
DEHA2G01540g	2	231	0.8658%	0
DEHA2G01650g	2	274	0.7299%	0
DEHA2G01870g	2	800	0.2500%	0
DEHA2G02266g	2	570	0.3509%	0
DEHA2G02354g	2	521	0.3839%	0
DEHA2G02552g	2	483	0.4141%	0
DEHA2G02640g	2	331	0.6042%	0
DEHA2G02794g	2	399	0.5013%	0
DEHA2G02904g	2	191	1.0471%	0
DEHA2G03168g	2	740	0.2703%	1
DEHA2G03256g	2	352	0.5682%	0
DEHA2G03322g	2	812	0.2463%	0
DEHA2G03410g	2	1716	0.1166%	0
DEHA2G03454g	2	618	0.3236%	0
DEHA2G03806g	2	288	0.6944%	0
DEHA2G04026g	2	348	0.5747%	0
DEHA2G04114g	2	548	0.3650%	0
DEHA2G04312g	2	1303	0.1535%	0
DEHA2G04422g	2	333	0.6006%	0
DEHA2G04576g	2	248	0.8065%	0
DEHA2G04642g	2	669	0.2990%	0
DEHA2G04664g	2	293	0.6826%	0
DEHA2G04796g	2	520	0.3846%	0
DEHA2G05060g	2	525	0.3810%	0
DEHA2G05302g	2	443	0.4515%	0
DEHA2G05390g	2	247	0.8097%	0
DEHA2G05500g	2	323	0.6192%	0
DEHA2G06072g	2	474	0.4219%	0
DEHA2G06138g	2	424	0.4717%	0
DEHA2G06204g	2	129	1.5504%	1
DEHA2G06336g	2	256	0.7812%	0
DEHA2G06556g	2	468	0.4274%	0
DEHA2G06754g	2	430	0.4651%	0
DEHA2G07370g	2	264	0.7576%	0
DEHA2G07436g	2	354	0.5650%	0
DEHA2G07788g	2	304	0.6579%	0
DEHA2G07854g	2	464	0.4310%	0
DEHA2G08118g	2	297	0.6734%	0
DEHA2G08162g	2	539	0.3711%	0
DEHA2G08360g	2	197	1.0152%	0
DEHA2G08448g	2	495	0.4040%	0
DEHA2G08558g	2	556	0.3597%	1
DEHA2G08932g	2	539	0.3711%	0
DEHA2G09108g	2	1073	0.1864%	0
DEHA2G09636g	2	272	0.7353%	0
DEHA2G09834g	2	208	0.9615%	0
DEHA2G10142g	2	504	0.3968%	0
DEHA2G10252g	2	779	0.2567%	0
DEHA2G10296g	2	175	1.1429%	0
DEHA2G10318g	2	257	0.7782%	0
DEHA2G10648g	2	375	0.5333%	0
DEHA2G10934g	2	280	0.7143%	1
DEHA2G11088g	2	558	0.3584%	0
DEHA2G12012g	2	299	0.6689%	0
DEHA2G12100g	2	392	0.5102%	0
DEHA2G12320g	2	450	0.4444%	0
DEHA2G12452g	2	878	0.2278%	0
DEHA2G12562g	2	564	0.3546%	0
DEHA2G12980g	2	1457	0.1373%	0
DEHA2G13090g	2	295	0.6780%	0
DEHA2G13222g	2	274	0.7299%	0
DEHA2G13354g	2	480	0.4167%	0
DEHA2G13376g	2	624	0.3205%	0
DEHA2G13420g	2	310	0.6452%	0
DEHA2G13442g	2	857	0.2334%	0
DEHA2G13464g	2	327	0.6116%	0
DEHA2G13684g	2	376	0.5319%	0
DEHA2G13838g	2	395	0.5063%	0
DEHA2G13860g	2	1061	0.1885%	0
DEHA2G13904g	2	1090	0.1835%	0
DEHA2G13926g	2	997	0.2006%	0
DEHA2G14366g	2	164	1.2195%	1
DEHA2G14762g	2	673	0.2972%	0
DEHA2G15114g	2	624	0.3205%	1
DEHA2G15312g	2	241	0.8299%	0
DEHA2G15378g	2	595	0.3361%	0
DEHA2G15554g	2	483	0.4141%	0
DEHA2G15708g	2	293	0.6826%	0
DEHA2G15774g	2	219	0.9132%	1
DEHA2G15840g	2	177	1.1299%	0
DEHA2G15906g	2	228	0.8772%	0
DEHA2G16236g	2	629	0.3180%	0
DEHA2G16258g	2	309	0.6472%	0
DEHA2G16280g	2	362	0.5525%	1
DEHA2G16302g	2	786	0.2545%	0
DEHA2G16478g	2	342	0.5848%	0
DEHA2G16522g	2	474	0.4219%	0
DEHA2G16544g	2	460	0.4348%	0
DEHA2G16588g	2	184	1.0870%	0
DEHA2G16654g	2	655	0.3053%	0
DEHA2G16698g	2	118	1.6949%	0
DEHA2G16984g	2	544	0.3676%	0
DEHA2G17050g	2	1441	0.1388%	0
DEHA2G17072g	2	396	0.5051%	0
DEHA2G17402g	2	623	0.3210%	0
DEHA2G17512g	2	587	0.3407%	0
DEHA2G17886g	2	236	0.8475%	0
DEHA2G18128g	2	255	0.7843%	0
DEHA2G18392g	2	489	0.4090%	0
DEHA2G18502g	2	254	0.7874%	0
DEHA2G18876g	2	733	0.2729%	0
DEHA2G19096g	2	905	0.2210%	0
DEHA2G19294g	2	518	0.3861%	0
DEHA2G19338g	2	408	0.4902%	0
DEHA2G19448g	2	316	0.6329%	0
DEHA2G19536g	2	814	0.2457%	0
DEHA2G19580g	2	507	0.3945%	0
DEHA2G19800g	2	283	0.7067%	0
DEHA2G20064g	2	341	0.5865%	0
DEHA2G20108g	2	1310	0.1527%	0
DEHA2G20196g	2	545	0.3670%	0
DEHA2G20504g	2	291	0.6873%	0
DEHA2G20702g	2	528	0.3788%	0
DEHA2G20834g	2	228	0.8772%	0
DEHA2G20988g	2	764	0.2618%	0
DEHA2G21010g	2	549	0.3643%	0
DEHA2G21120g	2	379	0.5277%	0
DEHA2G21296g	2	720	0.2778%	0
DEHA2G21362g	2	434	0.4608%	0
DEHA2G21516g	2	823	0.2430%	0
DEHA2G21560g	2	446	0.4484%	0
DEHA2G21692g	2	195	1.0256%	0
DEHA2G21802g	2	317	0.6309%	0
DEHA2G21846g	2	809	0.2472%	0
DEHA2G21934g	2	586	0.3413%	0
DEHA2G22088g	2	368	0.5435%	0
DEHA2G22110g	2	276	0.7246%	0
DEHA2G22132g	2	648	0.3086%	0
DEHA2G22286g	2	1116	0.1792%	0
DEHA2G22396g	2	408	0.4902%	0
DEHA2G22550g	2	367	0.5450%	0
DEHA2G22660g	2	864	0.2315%	0
DEHA2G23276g	2	861	0.2323%	0
DEHA2G23452g	2	261	0.7663%	0
DEHA2G23518g	2	652	0.3067%	0
DEHA2G23694g	2	253	0.7905%	0
DEHA2G23760g	2	194	1.0309%	0
DEHA2G23782g	2	441	0.4535%	0
DEHA2G24134g	2	473	0.4228%	0
DEHA2G24354g	2	482	0.4149%	0
DEHA2G24618g	2	337	0.5935%	0
DEHA2G24662g	2	394	0.5076%	0
DEHA2G24838g	2	600	0.3333%	0
DEHA2G24860g	2	1022	0.1957%	0
DEHA2G25058g	2	128	1.5625%	0
DEHA2A00198g	1	108	0.9259%	0
DEHA2A00264g	1	452	0.2212%	0
DEHA2A00286g	1	161	0.6211%	0
DEHA2A00352g	1	184	0.5435%	0
DEHA2A00374g	1	369	0.2710%	0
DEHA2A00418g	1	300	0.3333%	0
DEHA2A00462g	1	276	0.3623%	0
DEHA2A00594g	1	555	0.1802%	0
DEHA2A00638g	1	547	0.1828%	0
DEHA2A00836g	1	390	0.2564%	0
DEHA2A00858g	1	655	0.1527%	0
DEHA2A01122g	1	211	0.4739%	0
DEHA2A01210g	1	318	0.3145%	0
DEHA2A01276g	1	406	0.2463%	0
DEHA2A01320g	1	207	0.4831%	0
DEHA2A01562g	1	390	0.2564%	0
DEHA2A01694g	1	228	0.4386%	0
DEHA2A01936g	1	405	0.2469%	0
DEHA2A02068g	1	71	1.4085%	0
DEHA2A02310g	1	185	0.5405%	0
DEHA2A02376g	1	486	0.2058%	0
DEHA2A02442g	1	308	0.3247%	0
DEHA2A02464g	1	613	0.1631%	0
DEHA2A02508g	1	909	0.1100%	0
DEHA2A02618g	1	103	0.9709%	0
DEHA2A02662g	1	517	0.1934%	0
DEHA2A02684g	1	560	0.1786%	0
DEHA2A02706g	1	1316	0.0760%	0
DEHA2A02750g	1	426	0.2347%	0
DEHA2A02772g	1	530	0.1887%	0
DEHA2A02882g	1	892	0.1121%	0
DEHA2A02904g	1	557	0.1795%	0
DEHA2A03014g	1	304	0.3289%	0
DEHA2A03036g	1	352	0.2841%	0
DEHA2A03058g	1	234	0.4274%	0
DEHA2A03080g	1	481	0.2079%	0
DEHA2A03102g	1	1323	0.0756%	0
DEHA2A03256g	1	429	0.2331%	0
DEHA2A03300g	1	289	0.3460%	0
DEHA2A03344g	1	83	1.2048%	0
DEHA2A03432g	1	132	0.7576%	0
DEHA2A03476g	1	561	0.1783%	0
DEHA2A03718g	1	486	0.2058%	0
DEHA2A03806g	1	624	0.1603%	0
DEHA2A04422g	1	574	0.1742%	0
DEHA2A04510g	1	934	0.1071%	0
DEHA2A04620g	1	498	0.2008%	0
DEHA2A04862g	1	135	0.7407%	0
DEHA2A04928g	1	838	0.1193%	0
DEHA2A04972g	1	387	0.2584%	0
DEHA2A04994g	1	260	0.3846%	0
DEHA2A05060g	1	787	0.1271%	0
DEHA2A05126g	1	544	0.1838%	0
DEHA2A05236g	1	433	0.2309%	0
DEHA2A05324g	1	1088	0.0919%	1
DEHA2A05478g	1	222	0.4505%	0
DEHA2A05610g	1	322	0.3106%	0
DEHA2A05698g	1	219	0.4566%	0
DEHA2A05808g	1	176	0.5682%	0
DEHA2A05962g	1	696	0.1437%	0
DEHA2A06116g	1	348	0.2874%	0
DEHA2A06138g	1	105	0.9524%	0
DEHA2A06248g	1	323	0.3096%	0
DEHA2A06292g	1	342	0.2924%	0
DEHA2A06336g	1	642	0.1558%	0
DEHA2A06556g	1	344	0.2907%	0
DEHA2A06600g	1	267	0.3745%	0
DEHA2A06644g	1	213	0.4695%	0
DEHA2A06688g	1	332	0.3012%	0
DEHA2A06710g	1	275	0.3636%	0
DEHA2A06732g	1	698	0.1433%	0
DEHA2A06842g	1	398	0.2513%	0
DEHA2A06974g	1	231	0.4329%	0
DEHA2A07040g	1	384	0.2604%	1
DEHA2A07062g	1	149	0.6711%	0
DEHA2A07282g	1	414	0.2415%	0
DEHA2A07370g	1	551	0.1815%	0
DEHA2A07546g	1	234	0.4274%	0
DEHA2A07568g	1	427	0.2342%	0
DEHA2A07700g	1	466	0.2146%	0
DEHA2A07744g	1	523	0.1912%	0
DEHA2A07788g	1	600	0.1667%	0
DEHA2A07854g	1	223	0.4484%	0
DEHA2A07942g	1	876	0.1142%	0
DEHA2A08008g	1	114	0.8772%	0
DEHA2A08096g	1	569	0.1757%	0
DEHA2A08140g	1	579	0.1727%	0
DEHA2A08162g	1	651	0.1536%	0
DEHA2A08360g	1	86	1.1628%	0
DEHA2A08470g	1	48	2.0833%	0
DEHA2A08580g	1	471	0.2123%	0
DEHA2A08602g	1	749	0.1335%	0
DEHA2A08646g	1	899	0.1112%	0
DEHA2A08822g	1	1025	0.0976%	0
DEHA2A09042g	1	200	0.5000%	0
DEHA2A09438g	1	481	0.2079%	0
DEHA2A09636g	1	315	0.3175%	0
DEHA2A09658g	1	282	0.3546%	0
DEHA2A09680g	1	465	0.2151%	0
DEHA2A09768g	1	625	0.1600%	0
DEHA2A09988g	1	415	0.2410%	0
DEHA2A10076g	1	511	0.1957%	0
DEHA2A10120g	1	182	0.5495%	0
DEHA2A10208g	1	293	0.3413%	0
DEHA2A10252g	1	303	0.3300%	0
DEHA2A10274g	1	304	0.3289%	0
DEHA2A10318g	1	284	0.3521%	0
DEHA2A10406g	1	569	0.1757%	0
DEHA2A10428g	1	227	0.4405%	0
DEHA2A10626g	1	719	0.1391%	0
DEHA2A10714g	1	423	0.2364%	0
DEHA2A10824g	1	547	0.1828%	0
DEHA2A10846g	1	245	0.4082%	0
DEHA2A10934g	1	412	0.2427%	0
DEHA2A10956g	1	221	0.4525%	0
DEHA2A11000g	1	311	0.3215%	0
DEHA2A11418g	1	246	0.4065%	0
DEHA2A11528g	1	779	0.1284%	0
DEHA2A11616g	1	458	0.2183%	0
